1600,3000
472.448,2876.16,0,1,-1
498.988,2985.8,0,0,9
1468.84,2985.8,0,0,9
7.4895,2483.17,0,0,10
8.42574,1484.57,0,0,10
8.42574,485.981,0,0,10
515.835,9.986,0,0,9
999.85,9.986,0,0,9
1240.44,9.987,0,0,9
1590.92,509.337,0,0,10
1590.92,1508.05,0,0,10
1590.92,2500.08,0,0,10
797.96,2956.1,0,0,8
797.96,2956.1,0,0,8
1460.52,2869.99,0,0,1
1459.52,2818.1,0,0,2
1459.52,2818.1,0,0,2
933.729,2686.58,0,0,3
492.466,2584.38,0,0,3
116.912,2532.22,0,0,11
480.032,2323.49,0,0,2
752.734,2323.49,0,0,2
1020.82,2323.28,0,0,2
1020.82,2323.28,0,0,2
1460.38,2221.2,0,0,1
506.998,1981.57,0,0,3
1062.03,1874.7,0,0,3
510.825,1757.54,0,0,3
1086.15,1636.19,0,0,3
596.922,1519.33,0,0,0
109.04,1401.27,0,0,0
1441.26,1249.18,0,0,1
1445.74,1103.2,0,0,11
633.991,897.397,0,0,1
367.096,898.132,0,0,2
900.272,897.125,0,0,1
1319.06,2091.3,0,2,0
1319.06,2091.3,0,2,0
1536.69,2757.05,292.498,2,1
1540.3,2757.05,292.498,2,1
1552.98,2638.22,67.4998,2,1
1274.16,2537.31,67.4998,2,1
1283.7,2531.31,292.498,2,1
1186.77,2645.22,67.4998,2,1
1306.82,1328.25,0,2,0
335.349,811.609,90.0021,2,2
335.349,811.609,90.0021,2,2
335.349,811.609,90.0021,2,2
335.349,811.609,90.0021,2,2
1321.08,1829.78,67.4998,2,1
1442.38,1788.83,67.4998,2,1
1573.23,1943.8,67.4998,2,1
1490.77,1885.3,67.4998,2,1
1481.99,1706.98,292.498,2,1
1601.88,1660.18,292.498,2,1
1280.85,1465.6,292.498,2,1
1361.75,1591.5,292.498,2,1
1188.65,1590.16,292.498,2,1
1188.65,1590.16,292.498,2,1
1188.65,1590.16,292.498,2,1
1188.65,1590.16,337.5,2,1
1188.65,1590.16,322.499,2,1
1188.65,1590.16,172.499,2,1
