3200,900
550.05,817.808,0,1,-1
798,897.75,0,0,8
2394,897.75,0,0,8
120.7,603.5,0,0,7
231.425,482.8,0,0,5
480.8,433.925,0,0,4
1444.5,848.875,0,0,5
1872.5,850.385,0,0,5
1646.57,759.556,0,0,6
1649.45,778.518,0,0,6
1648.5,795.48,0,0,6
3064.48,593.936,0,0,1
3060.49,540.028,0,0,2
2541.56,411.262,0,0,3
2554.39,642.848,0,0,3
2003.13,305.403,0,0,2
1750.36,304.894,0,0,1
1750.36,304.894,0,0,1
2994.94,811.271,0,0,1
2990.94,759.316,0,0,1
2214.07,217.626,0,2,0
2214.07,217.626,0,2,0
2214.07,217.626,0,2,0
2214.07,217.626,0,2,0
196.565,241.712,156.001,2,2
196.565,241.712,156.001,2,2
196.565,241.712,156.001,2,2
196.565,241.712,156.001,2,2
196.565,241.712,156.001,2,2
196.565,241.712,156.001,2,2
952.264,351.772,14.9991,2,1
559.809,350.67,345.001,2,1
559.809,350.67,345.001,2,1
1168.6,712.858,345.001,2,1
1331.56,593.882,345.001,2,1
