1500,200
1,-1,123.538,792.05,0
0,9,496.525,990.418,0
0,10,6.55788,488.546,0
0,9,1002.42,991.529,0
0,10,1492.39,492.99,0
0,9,991.182,5.55168,0
0,9,513.393,6.66197,0
0,4,154.962,950.997,0
0,4,420.944,950.997,0
0,4,963.018,832.653,0
0,4,510.681,714.051,0
0,0,1080.4,792.839,0
0,0,389.456,670.116,0
0,0,1079.24,745.092,0
0,0,389.456,622.13,0
0,8,190.525,616.771,0
0,2,814.595,533.773,0
0,4,1348.76,447.638,0
0,8,697.726,356.154,0
0,8,193.777,351.214,0
0,0,443.266,351.673,0
0,0,442.267,273.681,0
0,0,447.266,430.665,0
2,3,102.971,264.638,264.165
