2500,1500
1,-1,121.162,123.452,0
0,12,0,-0,0
0,12,0,1493.4,0
0,12,99.56,-0,0
0,12,99.56,1493.4,0
0,12,199.12,-0,0
0,12,199.12,1493.4,0
0,12,298.68,-0,0
0,12,298.68,1493.4,0
0,12,398.24,-0,0
0,12,398.24,1493.4,0
0,12,497.8,-0,0
0,12,497.8,1493.4,0
0,12,597.36,-0,0
0,12,597.36,1493.4,0
0,12,696.92,-0,0
0,12,696.92,1493.4,0
0,12,796.48,-0,0
0,12,796.48,1493.4,0
0,12,896.04,-0,0
0,12,896.04,1493.4,0
0,12,995.601,-0,0
0,12,995.601,1493.4,0
0,12,1095.16,-0,0
0,12,1095.16,1493.4,0
0,12,1194.72,-0,0
0,12,1194.72,1493.4,0
0,12,1294.28,-0,0
0,12,1294.28,1493.4,0
0,12,1393.84,-0,0
0,12,1393.84,1493.4,0
0,12,1493.4,-0,0
0,12,1493.4,1493.4,0
0,12,1592.96,-0,0
0,12,1592.96,1493.4,0
0,12,1692.52,-0,0
0,12,1692.52,1493.4,0
0,12,1792.08,-0,0
0,12,1792.08,1493.4,0
0,12,1891.64,-0,0
0,12,1891.64,1493.4,0
0,12,1991.2,-0,0
0,12,1991.2,1493.4,0
0,12,2090.76,-0,0
0,12,2090.76,1493.4,0
0,12,2190.32,-0,0
0,12,2190.32,1493.4,0
0,12,2289.88,-0,0
0,12,2289.88,1493.4,0
0,12,2389.44,-0,0
0,12,2389.44,1493.4,0
0,12,0,0,270
0,12,2489,0,270
0,12,0,14.934,270
0,12,2489,14.934,270
0,12,0,29.868,270
0,12,2489,29.868,270
0,12,0,44.802,270
0,12,2489,44.802,270
0,12,0,59.736,270
0,12,2489,59.736,270
0,12,0,74.67,270
0,12,2489,74.67,270
0,12,0,89.604,270
0,12,2489,89.604,270
0,12,0,104.558,270
0,12,2489,104.558,270
0,12,0,119.472,270
0,12,2489,119.472,270
0,12,0,134.427,270
0,12,2489,134.427,270
0,12,0,149.34,270
0,12,2489,149.34,270
0,12,0,164.295,270
0,12,2489,164.295,270
0,12,0,179.208,270
0,12,2489,179.208,270
0,12,0,194.163,270
0,12,2489,194.163,270
0,12,0,209.076,270
0,12,2489,209.076,270
0,12,0,224.032,270
0,12,2489,224.032,270
0,12,0,238.944,270
0,12,2489,238.944,270
0,12,0,253.899,270
0,12,2489,253.899,270
0,12,0,268.812,270
0,12,2489,268.812,270
0,12,0,283.767,270
0,12,2489,283.767,270
0,12,0,298.68,270
0,12,2489,298.68,270
0,12,0,313.634,270
0,12,2489,313.634,270
0,12,0,328.548,270
0,12,2489,328.548,270
0,12,0,343.503,270
0,12,2489,343.503,270
0,12,0,358.416,270
0,12,2489,358.416,270
0,12,0,373.372,270
0,12,2489,373.372,270
0,12,0,388.284,270
0,12,2489,388.284,270
0,12,0,403.24,270
0,12,2489,403.24,270
0,12,0,418.152,270
0,12,2489,418.152,270
0,12,0,433.108,270
0,12,2489,433.108,270
0,12,0,448.02,270
0,12,2489,448.02,270
0,12,0,462.976,270
0,12,2489,462.976,270
0,12,0,477.888,270
0,12,2489,477.888,270
0,12,0,492.843,270
0,12,2489,492.843,270
0,12,0,507.756,270
0,12,2489,507.756,270
0,12,0,522.711,270
0,12,2489,522.711,270
0,12,0,537.624,270
0,12,2489,537.624,270
0,12,0,552.578,270
0,12,2489,552.578,270
0,12,0,567.492,270
0,12,2489,567.492,270
0,12,0,582.448,270
0,12,2489,582.448,270
0,12,0,597.36,270
0,12,2489,597.36,270
0,12,0,612.315,270
0,12,2489,612.315,270
0,12,0,627.228,270
0,12,2489,627.228,270
0,12,0,642.18,270
0,12,2489,642.18,270
0,12,0,657.096,270
0,12,2489,657.096,270
0,12,0,672.051,270
0,12,2489,672.051,270
0,12,0,686.964,270
0,12,2489,686.964,270
0,12,0,701.918,270
0,12,2489,701.918,270
0,12,0,716.832,270
0,12,2489,716.832,270
0,12,0,731.788,270
0,12,2489,731.788,270
0,12,0,746.7,270
0,12,2489,746.7,270
0,12,0,761.656,270
0,12,2489,761.656,270
0,12,0,776.568,270
0,12,2489,776.568,270
0,12,0,791.524,270
0,12,2489,791.524,270
0,12,0,806.436,270
0,12,2489,806.436,270
0,12,0,821.392,270
0,12,2489,821.392,270
0,12,0,836.304,270
0,12,2489,836.304,270
0,12,0,851.258,270
0,12,2489,851.258,270
0,12,0,866.172,270
0,12,2489,866.172,270
0,12,0,881.128,270
0,12,2489,881.128,270
0,12,0,896.04,270
0,12,2489,896.04,270
0,12,0,910.996,270
0,12,2489,910.996,270
0,12,0,925.908,270
0,12,2489,925.908,270
0,12,0,940.864,270
0,12,2489,940.864,270
0,12,0,955.776,270
0,12,2489,955.776,270
0,12,0,970.731,270
0,12,2489,970.731,270
0,12,0,985.644,270
0,12,2489,985.644,270
0,12,0,1000.6,270
0,12,2489,1000.6,270
0,12,0,1015.6,270
0,12,2489,1015.6,270
0,12,0,1030.6,270
0,12,2489,1030.6,270
0,12,0,1045.58,270
0,12,2489,1045.58,270
0,12,0,1060.16,270
0,12,2489,1060.16,270
0,12,0,1075.16,270
0,12,2489,1075.16,270
0,12,0,1090.16,270
0,12,2489,1090.16,270
0,12,0,1105.16,270
0,12,2489,1105.16,270
0,12,0,1120.16,270
0,12,2489,1120.16,270
0,12,0,1135.16,270
0,12,2489,1135.16,270
0,12,0,1149.74,270
0,12,2489,1149.74,270
0,12,0,1164.72,270
0,12,2489,1164.72,270
0,12,0,1179.72,270
0,12,2489,1179.72,270
0,12,0,1194.72,270
0,12,2489,1194.72,270
0,12,0,1209.72,270
0,12,2489,1209.72,270
0,12,0,1224.72,270
0,12,2489,1224.72,270
0,12,0,1239.72,270
0,12,2489,1239.72,270
0,12,0,1254.28,270
0,12,2489,1254.28,270
0,12,0,1269.28,270
0,12,2489,1269.28,270
0,12,0,1284.28,270
0,12,2489,1284.28,270
0,12,0,1299.28,270
0,12,2489,1299.28,270
0,12,0,1314.28,270
0,12,2489,1314.28,270
0,12,0,1329.28,270
0,12,2489,1329.28,270
0,12,0,1344.28,270
0,12,2489,1344.28,270
0,12,0,1358.84,270
0,12,2489,1358.84,270
0,12,0,1373.84,270
0,12,2489,1373.84,270
0,12,0,1388.84,270
0,12,2489,1388.84,270
0,12,0,1403.84,270
0,12,2489,1403.84,270
0,12,0,1418.84,270
0,12,2489,1418.84,270
0,12,0,1433.84,270
0,12,2489,1433.84,270
0,12,0,1448.52,270
0,12,2489,1448.52,270
0,12,0,1463.4,270
0,12,2489,1463.4,270
0,12,0,1478.4,270
0,12,2489,1478.4,270
0,5,56.5051,236.942,0
0,5,157.165,236.942,0
0,12,249.088,338.685,0
0,3,495.805,245.615,91
0,10,1122.84,495.934,0
0,12,498.458,592.984,89.5
0,3,802.306,731.41,0
0,3,605.961,731.41,0
0,9,1672.37,1148.79,0
0,9,2067.28,1149.58,0
0,11,1193.44,1338.97,0
0,9,2120.23,469.206,89
0,9,2119.75,418.499,89
0,9,1921.6,222.455,180
0,3,1438.61,106.904,90.5
0,3,1436.68,299.866,90.5
0,3,1434.75,494.758,90.5
0,3,1213.97,988.157,180
0,11,2309.01,837.105,0
0,11,1494.84,966.41,0
0,11,1288.28,685.582,0
0,11,1277.98,438.364,0
2,4,1047.17,371.595,4.04932
2,4,955.728,371.595,4.04932
2,4,865.803,367.169,4.04932
2,4,540.012,535.225,4.04932
2,4,634.363,541.126,4.04932
2,4,727.231,542.601,4.04932
2,4,922.145,731.597,4.04932
2,4,854.384,729.669,4.04932
2,3,1275.92,86.0783,114.164
